data/drive/2026-08-13/drone-part3/DJI_20260813183101_0008_Z.JPG	1EeGSnsFC4ttakMxCz5qK39MTp0zDXkbO	3186688
data/drive/2026-08-13/drone-part3/DJI_20260813183102_0009_Z.JPG	1RqzYKePT-M14CaGP1tgVZBHc9ixhOMMj	3194880
data/drive/2026-08-13/drone-part3/DJI_20260813183103_0010_Z.JPG	1Anu9azOqCqTUsr9dp8pez65kKwx5l3EJ	3207168
data/drive/2026-08-13/drone-part3/DJI_20260813183132_0011_Z.JPG	1Jl4HWEGNQ2SbvODW-Z5EjBmfTtI7UESF	3174400
data/drive/2026-08-13/drone-part3/DJI_20260813183140_0012_Z.JPG	1poCtoPpHFlTGYTr8m5j6o_p76RsCyHEf	2179072
data/drive/2026-08-13/drone-part3/DJI_20260813183142_0013_Z.JPG	1QlGANJaRYY1VUeQ8UwExHnwHhgVcIWhH	2174976
data/drive/2026-08-13/drone-part3/DJI_20260813183534_0014_Z.MP4	1UP0DUQvjlqwgCjGspU2UPN0WPWPbOS_M	310258339
data/drive/2026-08-13/drone-part3/DJI_20260813183727_0015_Z.MP4	1g1xIKu-QmqmAEg0QqAdhr1s5f_cFI6gf	1025823690
data/drive/2026-08-13/drone-part3/DJI_20260813184253_0016_Z.MP4	1WLecHDtcHs0zH0icV7GAif0_iiF5BAfL	332771028
data/drive/2026-08-13/drone-part3/DJI_20260813185528_0002_Z.JPG	15yjjw2f-2RbLGwU4axdra6aB9EL6qqD1	3104768
data/drive/2026-08-13/drone-part3/DJI_20260813185529_0003_Z.JPG	1SrAJpu06IkXYJ2eupCH2HT9sghxc7NHA	3059712
data/drive/2026-08-13/drone-part3/DJI_20260813185530_0004_Z.JPG	1p5ZZCt_BexjrQAD4mwEGqEPCfV1UGvdN	3084288
data/drive/2026-08-13/helicopter/C0044.MP4	1yc2zAPGpnAYfRJb3_71TXu7BNcAS-dcx	251670621
data/drive/2026-08-13/helicopter/C0045.MP4	1_D4QE_aZPdBv9r_k-ynNwOJB3B9cUKPH	285226265
data/drive/2026-08-13/helicopter/C0048.MP4	1GDys3PzkrhXg9T56C70tIpOJtPm-Kdch	453004365
data/drive/2026-08-13/helicopter/C0049.MP4	1xghhhWSwQOW64FWBB4dDzsLuKlSVwagi	163587157
data/drive/2026-08-14/drone/DJI_20260814114240_0001_Z.MP4	YADISK	448269449
data/drive/2026-08-14/drone/DJI_20260814114556_0002_Z.MP4	YADISK	635732821
data/drive/2026-08-14/drone/DJI_20260814120925_0001_Z.MP4	1Wc1Y5tUb_jTrPcPizDP8J7u8eTLA2U88	400342490
data/drive/2026-08-14/drone/DJI_20260814120925_0001_Z.SRT	11PS5EFTEbm0ZcdpN781Xkv7Uz6gPbgrx	1180539
data/drive/2026-08-14/drone/DJI_20260814121341_0002_Z.MP4	YADISK	953246300
data/drive/2026-08-14/drone/DJI_20260814121438_0003_Z.JPG	1HTK7B9efQXnbYt2EIXo4d6JVJVGptFMM	1400832
data/drive/2026-08-14/drone/DJI_20260814121440_0004_Z.JPG	1ZouI-2aOLj7jKtLKplOgVl2eLFIZswCE	1429504
data/drive/2026-08-14/drone/DJI_20260814121445_0005_Z.JPG	1KvGEFVkSrHE0CL_XDo6FSrKZPZSW2_Xv	2134016
data/drive/2026-08-14/drone/DJI_20260814121607_0007_Z.JPG	1UXyvyQbENxiy16y5kGP3sxQ1sB1szytv	2121728
data/drive/2026-08-14/drone/DJI_20260814121611_0008_Z.JPG	1NVTFbCHEArIPLhh1Pj_bpJ88KuYhFTVy	2011136
data/drive/2026-08-14/drone/DJI_20260814121656_0009_Z.JPG	1S6aAtQIG5dbi8kObtRNFtMtmKLt9xEOr	1376256
data/drive/2026-08-14/vertolet/C0011.MP4	YADISK	650143473
data/drive/2026-08-14/vertolet/C0012.MP4	YADISK	1992368163
data/drive/2026-08-14/vertolet-saykal/C0001.MP4	YADISK	151003805
data/drive/2026-08-14/vertolet-saykal/C0001M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0002.MP4	YADISK	243281685
data/drive/2026-08-14/vertolet-saykal/C0002M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0003.MP4	YADISK	54531291
data/drive/2026-08-14/vertolet-saykal/C0003M01.XML	YADISK	1154
data/drive/2026-08-14/vertolet-saykal/C0004.MP4	YADISK	2684452855
data/drive/2026-08-14/vertolet-saykal/C0004M01.XML	YADISK	1158
data/drive/2026-08-14/vertolet-saykal/C0005.MP4	YADISK	897616209
data/drive/2026-08-14/vertolet-saykal/C0005M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0006.MP4	YADISK	1627450847
data/drive/2026-08-14/vertolet-saykal/C0006M01.XML	YADISK	1158
data/drive/2026-08-14/vertolet-saykal/C0007.MP4	YADISK	549476765
data/drive/2026-08-14/vertolet-saykal/C0008M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0009M01.XML	YADISK	1158
data/drive/2026-08-14/vertolet-saykal/C0010.MP4	YADISK	683699113
data/drive/2026-08-14/vertolet-saykal/C0010M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0011.MP4	YADISK	893421793
data/drive/2026-08-14/vertolet-saykal/C0011M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0012.MP4	YADISK	16781233
data/drive/2026-08-14/vertolet-saykal/C0012M01.XML	YADISK	1152
data/drive/2026-08-14/vertolet-saykal/C0013.MP4	YADISK	201337105
data/drive/2026-08-14/vertolet-saykal/C0013M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0014.MP4	YADISK	390087493
data/drive/2026-08-14/vertolet-saykal/C0014M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0015.MP4	YADISK	67114643
data/drive/2026-08-14/vertolet-saykal/C0016.MP4	YADISK	566254421
data/drive/2026-08-14/vertolet-saykal/C0016M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0017.MP4	YADISK	46142463
data/drive/2026-08-14/vertolet-saykal/C0017M01.XML	YADISK	1154
data/drive/2026-08-14/vertolet-saykal/C0018.MP4	YADISK	788560453
data/drive/2026-08-14/vertolet-saykal/C0018M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0020M01.XML	YADISK	1158
data/drive/2026-08-14/vertolet-saykal/C0021M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0022M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0024.MP4	YADISK	482365481
data/drive/2026-08-14/vertolet-saykal/C0024M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0025.MP4	YADISK	444615425
data/drive/2026-08-14/vertolet-saykal/C0025M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0026M01.XML	YADISK	1156
data/drive/2026-08-14/vertolet-saykal/C0027.MP4	YADISK	41947939
data/drive/2026-08-14/vertolet-saykal/C0027M01.XML	YADISK	1154
