t	f_px	dist_m	gsd_cm	obj8px_cm	status
450.0	2686	79	2.9	24	ok
452.0	2657	80	3.0	24	ok
454.0	2628	77	2.9	24	ok
456.0	2657	80	3.0	24	ok
458.0	2686	80	3.0	24	ok
460.0	2657	81	3.1	24	ok
462.0	2657	76	2.9	23	ok
464.0	2657	72	2.7	22	ok
466.0	2686	68	2.5	20	ok
468.0	2697	65	2.4	19	ok
470.0	2686	65	2.4	19	ok
472.0	2686	60	2.2	18	ok
474.0	2740	58	2.1	17	ok
476.0	2740	57	2.1	17	ok
478.0	2794	60	2.1	17	ok
480.0	2939	60	2.0	16	ok
482.0	2794	60	2.1	17	ok
484.0	2711	59	2.2	17	ok
486.0	2939	58	2.0	16	ok
488.0	3085	58	1.9	15	ok
490.0	3091	57	1.8	15	ok
492.0	3088	56	1.8	15	ok
494.0	3088	56	1.8	14	ok
496.0	3085	56	1.8	14	ok
498.0	2939	56	1.9	15	ok
500.0	2939	55	1.9	15	ok
502.0	2939	55	1.9	15	ok
504.0	2939	55	1.9	15	ok
506.0	2939	57	1.9	16	ok
508.0	2939	58	2.0	16	ok
510.0	2939	59	2.0	16	ok
512.0	3085	61	2.0	16	ok
514.0	2755	63	2.3	18	ok
516.0	3113	63	2.0	16	ok
518.0	3113	63	2.0	16	ok
520.0	3113	65	2.1	17	ok
522.0	3113	62	2.0	16	ok
524.0	3603	62	1.7	14	ok
526.0	3113	64	2.0	16	ok
528.0	3113	63	2.0	16	ok
530.0	3245	69	2.1	17	ok
532.0	4092	68	1.7	13	ok
534.0	7609	70	0.9	7	ok
536.0	4092	72	1.8	14	ok
538.0	3245	74	2.3	18	ok
540.0	3245	75	2.3	18	ok
542.0	3245	80	2.5	20	ok
544.0	3245	84	2.6	21	ok
546.0	2397	86	3.6	29	ok
548.0	2397	86	3.6	29	ok
550.0	2987	86	2.9	23	ok
552.0	4092	88	2.1	17	ok
554.0	4092	89	2.2	17	ok
556.0	2987	90	3.0	24	ok
558.0	2987	90	3.0	24	ok
560.0	4092	91	2.2	18	ok
562.0	4092	92	2.2	18	ok
564.0	10201	93	0.9	7	ok
566.0	10201	94	0.9	7	ok
568.0	10201	95	0.9	7	ok
570.0	10201	96	0.9	7	ok
572.0	10201	98	1.0	8	ok
574.0	10201	99	1.0	8	ok
576.0	10201	100	1.0	8	ok
578.0	10201	100	1.0	8	ok
580.0	10201	101	1.0	8	ok
582.0	10201	102	1.0	8	ok
584.0	10201	104	1.0	8	ok
586.0	10201	105	1.0	8	ok
588.0	10201	105	1.0	8	ok
590.0	10201	105	1.0	8	ok
592.0	6313	105	1.7	13	ok
594.0	6313	105	1.7	13	ok
596.0	6313	108	1.7	14	ok
598.0	6313	116	1.8	15	ok
600.0	4937	116	2.4	19	ok
602.0	4937	114	2.3	18	ok
604.0	2538	113	4.4	36	ok
606.0	2538	105	4.1	33	ok
608.0	2538	93	3.7	29	ok
610.0	2317	84	3.6	29	ok
612.0	2317	74	3.2	26	ok
614.0	2153	67	3.1	25	ok
616.0	2939	61	2.1	17	ok
618.0	2317	55	2.4	19	ok
620.0	2317	51	2.2	18	ok
622.0	2317	48	2.1	16	ok
624.0	2317	50	2.2	17	ok
626.0	2317	50	2.2	17	ok
628.0	2317	52	2.2	18	ok
630.0	2317	58	2.5	20	ok
632.0	2153	58	2.7	22	ok
634.0	2153	59	2.7	22	ok
636.0	2153	69	3.2	26	ok
638.0	2153	70	3.2	26	ok
640.0	2153	70	3.2	26	ok
